customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_charge_ratio
3428-MMGUB,60,1,2,0,89.55,5231.2,0,0.6700167504187605
6549-BTYPG,60,0,2,3,60.8,3603.45,0,0.986842105263158
7823-JSOAG,3,1,0,0,74.5,217.45,0,0.040268456375838924
3705-RHRFR,69,1,2,2,99.15,6875.35,0,0.6959152798789712
9374-YOLBJ,1,1,0,0,19.25,19.25,0,0.05194805194805195
9074-KGVOX,50,0,0,3,39.45,2021.35,0,1.2674271229404308
6128-DAFVY,56,0,0,3,44.85,2564.95,0,1.2486064659977703
9933-QRGTX,60,1,2,0,97.2,5611.75,0,0.6172839506172839
4476-OSWTN,69,1,1,1,110.55,7610.1,0,0.6241519674355496
3751-KTZEL,1,0,0,1,35.05,35.05,1,0.028530670470756064
1977-STDKI,1,1,0,0,73.0,73.0,1,0.0136986301369863
5066-GFJMM,3,1,0,1,19.9,45.75,0,0.15075376884422112
2661-GKBTK,60,1,2,2,76.95,4543.95,0,0.7797270955165692
0458-HEUZG,13,0,2,1,35.4,450.4,0,0.3672316384180791
7268-WNTCP,62,1,2,2,20.45,1297.35,0,3.031784841075795
0824-VWDPO,45,1,1,2,96.75,4442.75,0,0.46511627906976744
8409-WQJUX,25,0,1,0,54.2,1423.15,0,0.46125461254612543
2578-JQPHZ,44,1,2,2,100.1,4378.35,0,0.4395604395604396
3278-FSIXX,2,1,0,1,45.25,74.2,0,0.04419889502762431
5813-UECBU,33,1,0,3,83.85,2716.3,1,0.3935599284436494
0328-GRPMV,1,1,0,0,70.1,70.1,1,0.014265335235378032
9746-UGFAC,22,1,1,2,20.85,450.65,0,1.05515587529976
2946-KIQSP,35,0,0,1,33.45,1175.85,0,1.046337817638266
0625-AFOHS,29,1,2,1,20.2,558.8,0,1.4356435643564356
6726-WEXXK,27,1,1,0,85.9,2220.1,0,0.31431897555296856
4636-OLWOE,54,1,1,0,61.0,3283.05,0,0.8852459016393442
4342-HENTK,2,1,0,0,70.65,142.35,1,0.028308563340410473
4685-ERGHK,57,1,1,0,86.9,4939.25,0,0.6559263521288837
0885-HMGPY,62,1,2,2,69.4,4237.5,0,0.893371757925072
5003-OKNNK,15,1,1,3,20.35,335.95,0,0.7371007371007371
4195-SMMNX,2,1,0,1,20.35,33.2,1,0.09828009828009827
7208-PSIHR,70,1,2,2,104.3,7188.5,0,0.6711409395973155
4012-ZTHBR,21,1,0,0,44.95,926.25,0,0.46718576195773076
0489-WMEMG,23,1,1,0,49.45,1119.35,0,0.46511627906976744
7435-ZNUYY,6,1,1,1,20.6,116.6,0,0.2912621359223301
1354-YZFNB,4,1,2,3,19.55,68.8,0,0.20460358056265984
6956-SMUCM,3,1,0,3,99.0,287.4,1,0.030303030303030304
2985-FMWYF,23,1,0,0,93.5,2341.55,0,0.24598930481283424
2812-ENYMO,26,0,1,3,54.55,1362.85,0,0.4766269477543538
2717-HVIZY,8,1,0,1,20.05,163.6,0,0.399002493765586
3223-WZWJM,26,1,0,0,83.95,2254.2,1,0.3097081596188207
3422-GALYP,2,1,0,0,79.45,145.15,0,0.02517306482064191
9053-JZFKV,67,1,2,3,116.2,7752.3,1,0.576592082616179
2530-ENDWQ,71,1,2,2,93.7,6585.35,1,0.7577374599786553
2890-WFBHU,59,1,1,3,79.85,4786.1,0,0.7388854101440201
0327-WFZSY,39,1,1,0,100.0,3835.55,0,0.39
7977-HXJKU,21,1,2,1,19.6,397.0,0,1.0714285714285714
6615-ZGEDR,1,1,0,1,19.7,19.7,1,0.050761421319796954
7033-CLAMM,48,1,2,2,20.2,1027.25,0,2.376237623762376
4023-RTIQM,31,0,1,3,50.4,1580.1,0,0.6150793650793651
0864-FVJNJ,64,1,1,0,113.35,7222.75,0,0.564622849580944
7356-IWLFW,46,1,0,2,80.0,3769.7,0,0.575
9541-PWTWO,52,1,2,2,80.95,4233.95,0,0.6423718344657195
3967-VQOGC,67,1,2,1,24.9,1680.25,0,2.6907630522088355
7872-RDDLZ,67,1,0,0,54.9,3725.5,0,1.2204007285974499
9250-WYPLL,5,1,0,0,75.55,413.65,1,0.06618133686300463
6308-CQRBU,71,1,2,0,109.25,7707.7,0,0.6498855835240275
2754-XBHTB,9,1,0,2,77.65,714.15,1,0.1159047005795235
1597-LHYNC,26,1,0,0,95.0,2497.2,1,0.2736842105263158
0186-CAERR,71,1,1,2,116.3,8309.55,0,0.6104901117798797
3043-SUDUA,32,1,0,2,19.9,601.55,0,1.6080402010050252
5442-BHQNG,2,1,0,0,70.35,139.25,0,0.028429282160625447
2169-RRLFW,71,1,2,3,25.6,1888.25,0,2.7734375
5872-OEQNH,60,0,1,0,44.45,2773.9,0,1.3498312710911136
3162-KKZXO,55,1,1,0,100.15,5409.75,0,0.5491762356465302
7055-VKGDA,54,1,1,3,105.4,5643.4,1,0.5123339658444023
0754-UKWQP,2,1,0,0,95.85,197.7,1,0.020865936358894107
8873-GLDMH,6,1,0,1,73.85,401.3,0,0.08124576844955993
5696-JVVQY,48,1,2,3,70.1,3238.4,0,0.6847360912981456
8946-BFWSG,63,1,2,1,25.25,1573.05,0,2.495049504950495
7493-TPUWZ,1,1,0,0,79.15,79.15,1,0.012634238787113075
0547-HURJB,12,1,0,3,21.05,235.8,0,0.5700712589073634
8904-OPDCK,54,0,0,2,24.95,1364.75,0,2.164328657314629
8845-LWKGE,30,1,1,0,64.5,1985.15,0,0.46511627906976744
1577-HKTFG,30,1,0,2,19.65,655.85,1,1.5267175572519085
8752-STIVR,4,1,0,0,79.0,303.15,1,0.05063291139240506
0691-NIKRI,40,1,1,3,105.95,4335.2,0,0.37753657385559225
5022-JNQEQ,9,1,0,0,75.85,647.5,0,0.11865524060646013
4558-FANTW,17,1,0,0,91.85,1574.45,1,0.18508437670114317
3249-VHRIP,62,0,2,3,43.6,2748.7,0,1.4220183486238531
3736-BLEPA,28,1,1,2,91.25,2483.65,0,0.30684931506849317
4701-LKOZD,70,1,2,3,89.75,6367.2,0,0.7799442896935933
6603-QWSPR,46,1,2,2,104.4,4904.2,0,0.44061302681992337
9921-QFQUL,23,1,0,1,90.15,2044.95,0,0.25513033832501386
1929-ZCBHE,47,0,1,0,40.3,1794.8,0,1.1662531017369728
4378-MYPGO,68,1,2,2,105.25,7173.15,0,0.6460807600950119
8651-ENBZX,60,1,1,0,106.0,6441.4,1,0.5660377358490566
4129-LYCOI,67,1,2,0,104.0,7039.05,0,0.6442307692307693
7798-JVXYM,14,1,0,0,69.65,921.4,0,0.20100502512562812
8647-SDTWQ,57,1,0,0,74.3,4018.35,0,0.7671601615074024
2696-ECXKC,55,1,1,1,100.9,5448.6,0,0.5450941526263627
2081-KJSQF,1,1,0,1,20.25,20.25,0,0.04938271604938271
7623-TRNQN,1,1,0,1,49.9,49.9,1,0.02004008016032064
3323-CPBWR,23,1,0,3,96.9,2085.45,0,0.2373581011351909
9330-IJWIO,13,1,0,0,100.35,1358.85,1,0.1295465869456901
3384-CTMSF,47,1,0,0,104.1,5135.15,0,0.4514889529298751
0902-RFHOF,38,1,1,1,20.1,730.1,0,1.8905472636815919
9286-DOJGF,38,1,0,2,74.95,2869.85,1,0.5070046697798533
6048-QBXKL,2,1,0,3,56.55,118.25,0,0.03536693191865606
9661-MHUMO,1,1,0,3,49.25,49.25,1,0.02030456852791878
7718-RXDGG,15,1,0,2,68.6,1108.6,0,0.2186588921282799
1025-FALIX,26,1,0,3,69.05,1815.65,0,0.3765387400434468
3451-VAWLI,35,1,2,3,19.7,730.4,0,1.7766497461928934
3407-QGWLG,3,1,0,1,20.05,75.45,0,0.14962593516209477
1842-EZJMK,50,1,0,0,103.7,5071.05,1,0.4821600771456123
2347-WKKAE,42,1,0,0,94.4,4014.6,0,0.4449152542372881
8735-DCXNF,10,1,0,3,54.95,568.85,0,0.18198362147406733
3214-IYUUQ,61,1,1,2,93.7,5860.7,0,0.6510138740661686
1936-UAFEH,68,1,2,3,110.25,7279.35,0,0.6167800453514739
3587-PMCOY,10,1,1,0,98.9,1064.95,0,0.10111223458038422
8079-XRJRS,65,1,1,0,89.75,5769.6,1,0.724233983286908
1027-LKKQQ,72,1,2,2,80.45,5886.85,0,0.8949658172778123
7148-XZPHA,55,1,0,0,79.4,4238.45,0,0.6926952141057934
8073-IJDCM,1,1,0,1,20.3,20.3,1,0.04926108374384236
5309-TAIKL,7,1,0,2,62.8,418.3,0,0.11146496815286625
6856-RAURS,2,1,0,1,74.9,136.05,0,0.026702269692923896
8778-LMWTJ,9,1,0,0,74.85,708.2,0,0.12024048096192386
9717-IOAAF,27,1,2,3,25.85,788.55,0,1.0444874274661509
8884-ADFVN,7,1,0,0,101.95,700.85,1,0.06866110838646396
2845-KDHVX,64,1,2,1,68.3,4378.8,0,0.9370424597364568
0848-SOMKO,70,0,2,2,48.4,3442.8,0,1.4462809917355373
2720-WGKHP,2,1,0,0,94.0,181.7,1,0.02127659574468085
6734-FQAJX,67,1,2,0,105.05,7171.7,0,0.6377915278438839
2869-ADAWR,45,1,0,3,89.3,4016.85,1,0.503919372900336
1535-VTJOQ,24,1,2,3,25.15,553.0,0,0.9542743538767396
6368-TZZDT,4,1,2,3,19.5,96.85,0,0.20512820512820512
0943-ZQPXH,44,1,0,2,92.95,4122.9,0,0.47337278106508873
1293-BSEUN,72,1,2,1,20.7,1482.3,0,3.4782608695652173
9894-EZEWG,1,1,0,3,74.3,74.3,1,0.013458950201884253
1302-TPUBN,66,1,2,2,19.35,1240.8,0,3.4108527131782944
7851-FLGGQ,1,0,0,1,44.65,44.65,1,0.022396416573348264
0637-UBJRP,13,1,0,0,84.05,1095.3,1,0.15466983938132065
0940-OUQEC,10,1,0,2,80.7,788.8,1,0.12391573729863692
2378-VTKDH,65,1,0,0,104.35,6578.55,0,0.6229036895064687
0927-CNGRH,1,1,0,1,19.55,19.55,0,0.05115089514066496
8608-OZTLB,38,1,1,0,74.05,2802.3,0,0.513166779203241
2335-GSODA,23,0,2,1,40.1,857.75,0,0.57356608478803
1952-DVVSW,10,1,1,1,20.1,184.4,0,0.49751243781094523
0702-PGIBZ,4,1,0,0,101.7,364.55,1,0.03933136676499508
6656-GULJQ,72,1,2,3,83.55,6093.3,0,0.8617594254937163
9853-JFZDU,35,1,0,0,56.85,1861.1,0,0.6156552330694811
1963-VAUKV,1,1,0,1,20.4,20.4,1,0.04901960784313726
3777-XROBG,58,1,2,3,19.55,1079.65,0,2.9667519181585678
6994-FGRHH,70,1,1,0,106.15,7475.1,0,0.6594441827602449
4000-VGMQP,38,1,1,3,78.95,2862.55,0,0.48131728942368585
3999-WRNGR,60,0,0,0,49.75,3069.45,0,1.2060301507537687
3466-RITXD,26,1,0,3,92.4,2349.8,0,0.28138528138528135
2680-XKKNJ,8,1,1,2,58.2,469.25,0,0.1374570446735395
3058-HJCUY,41,1,1,0,102.6,4213.35,1,0.39961013645224175
2974-GGUXS,36,1,0,3,91.95,3301.05,0,0.3915171288743882
7994-XIRTR,54,1,1,2,65.25,3529.95,0,0.8275862068965517
3259-FDWOY,71,1,2,2,106.0,7723.7,1,0.6698113207547169
2101-RANCD,55,1,0,0,73.1,4144.9,0,0.7523939808481532
7921-BEPCI,72,1,2,2,59.75,4265.0,0,1.205020920502092
0807-ZABDG,3,1,0,1,55.1,154.65,1,0.0544464609800363
8510-TMWYB,54,1,2,2,59.8,3246.45,0,0.9030100334448161
3258-ZKPAI,72,1,2,2,116.6,8337.45,0,0.6174957118353345
1428-IEDPR,52,1,2,0,109.3,5731.4,0,0.47575480329368713
5298-GSTLM,60,1,1,2,101.4,6176.6,0,0.5917159763313609
4450-YOOHP,39,0,0,3,50.65,1905.4,0,0.7699901283316881
6728-CZFEI,15,1,1,1,56.15,931.9,0,0.26714158504007124
5748-RNCJT,69,1,2,2,106.5,7348.8,1,0.647887323943662
3653-NCRDJ,43,1,1,1,19.2,776.25,0,2.2395833333333335
6121-TNHBO,63,1,1,2,83.0,5243.05,0,0.7590361445783133
5119-NZPTV,2,1,0,0,70.1,141.65,0,0.028530670470756064
6519-ZHPXP,72,1,2,2,108.3,7679.65,0,0.6648199445983379
7739-LAXOG,32,1,0,2,91.05,2954.5,1,0.3514552443712246
3472-QPRCH,40,1,2,3,25.25,1006.9,0,1.5841584158415842
8224-UAXBZ,58,0,1,0,45.35,2540.1,0,1.278941565600882
9610-WCESF,67,0,2,0,43.9,3097.2,0,1.5261958997722096
9776-CLUJA,51,1,0,0,77.5,3807.35,1,0.6580645161290323
2486-WYVVE,31,1,1,1,79.3,2484.0,0,0.3909205548549811
3865-ZYKAD,69,1,0,3,84.9,5785.65,0,0.812720848056537
1422-DGUBX,32,1,1,0,79.25,2619.15,0,0.4037854889589905
2999-AANRQ,21,1,2,3,71.05,1524.85,0,0.2955665024630542
8668-KNZTI,52,1,1,0,53.75,2790.65,0,0.9674418604651163
0480-KYJVA,72,1,2,3,24.25,1784.5,0,2.9690721649484537
6034-ZRYCV,72,0,2,0,54.2,3937.45,1,1.3284132841328413
9746-YKGXB,52,0,1,2,44.25,2276.1,0,1.1751412429378532
3926-YZVVX,41,1,1,2,50.05,2029.05,0,0.8191808191808192
6000-UKLWI,41,1,2,1,20.15,802.35,0,2.034739454094293
2079-FBMZK,6,1,0,1,69.25,418.4,1,0.08664259927797834
6332-FBZRI,67,1,1,3,69.35,4653.25,0,0.9661139149242971
2096-XOTMO,16,1,0,1,19.35,275.9,0,0.8268733850129198
3266-FTKHB,17,1,2,1,19.15,343.45,0,0.8877284595300262
8221-EQDGL,35,1,0,1,61.0,2130.45,0,0.5737704918032787
2346-LOCWC,58,1,2,3,20.5,1191.4,0,2.8292682926829267
6608-QQLVK,1,1,0,0,50.5,50.5,1,0.019801980198019802
0298-XACET,52,0,2,1,50.2,2554.0,0,1.0358565737051793
7560-QJAVJ,70,1,2,2,79.6,5589.45,0,0.8793969849246231
2995-YWTCD,19,1,2,2,24.9,467.7,0,0.7630522088353414
3551-HUAZH,1,1,0,0,74.4,74.4,1,0.013440860215053762
9137-UIYPG,35,1,0,0,106.9,3756.45,0,0.3274087932647334
2809-ZMYOQ,32,1,0,0,101.35,3334.9,0,0.31573754316724223
5084-OOVCJ,17,1,0,3,55.35,920.5,0,0.3071364046973803
0254-WWRKD,67,1,1,3,50.55,3431.75,0,1.32542037586548
7727-SHVZV,9,1,0,2,19.5,150.35,0,0.46153846153846156
6302-JGYRJ,31,1,1,1,79.45,2587.7,1,0.39018250471994964
5339-PXDVH,4,1,0,0,90.65,367.95,0,0.0441257584114727
2205-LPVGL,58,1,1,2,89.85,5125.75,0,0.6455203116304953
8782-NUUOL,60,1,1,1,79.0,4801.1,0,0.759493670886076
3685-YLCMQ,58,1,1,0,104.65,6219.6,1,0.5542283803153368
7601-WFVZV,1,1,0,1,19.55,19.55,0,0.05115089514066496
4609-KNNWG,27,1,2,1,19.9,550.1,0,1.35678391959799
4868-AADLV,66,1,1,0,116.25,7862.25,0,0.567741935483871
9529-OFXHY,15,1,0,2,87.75,1242.2,0,0.17094017094017094
8634-MPHTR,47,1,0,0,100.05,4871.05,1,0.46976511744127936
2669-QVCRG,41,1,0,3,81.3,3190.65,0,0.5043050430504306
2478-EEWWM,59,0,0,0,44.3,2666.75,0,1.3318284424379234
9174-IHETN,50,1,2,3,70.35,3533.6,0,0.7107320540156362
2233-TXSIU,17,0,1,3,44.45,792.15,0,0.3824521934758155
9644-UMGQA,6,1,0,0,49.15,295.65,0,0.12207527975584945
3256-EZDBI,51,0,0,3,29.45,1459.35,0,1.7317487266553482
8761-NSOBC,44,1,0,0,100.55,4398.15,1,0.4375932371954252
0419-YAAPX,49,1,0,3,85.3,4297.95,0,0.5744431418522861
8413-VONUO,2,1,0,0,95.65,167.3,1,0.020909566126502875
0872-CASZJ,59,1,1,1,69.1,4096.9,0,0.8538350217076701
4726-DLWQN,50,1,0,2,70.35,3454.6,0,0.7107320540156362
8164-OCKUJ,59,1,2,1,20.6,1286.0,0,2.8640776699029122
3094-JOJAI,18,1,0,1,74.15,1387.0,0,0.2427511800404585
9494-MRNYX,10,1,0,0,75.05,786.3,0,0.13324450366422386
2599-CZABP,14,1,1,0,44.6,641.25,0,0.3139013452914798
7945-PRBVF,35,1,2,2,21.45,705.45,0,1.6317016317016317
4544-RXFMG,8,1,1,1,43.45,345.5,0,0.18411967779056385
0859-YGKFW,18,1,1,2,20.05,345.9,0,0.8977556109725685
1150-FTQGN,60,1,1,2,94.15,5811.8,0,0.6372809346787042
9223-UCPVT,1,1,0,0,94.4,94.4,1,0.01059322033898305
7196-LIWRH,6,1,2,1,19.55,124.45,0,0.3069053708439898
5448-VWNAM,19,1,0,1,75.9,1375.6,0,0.25032938076416333
1177-XZBJL,53,1,1,2,64.15,3491.55,0,0.8261886204208885
3518-FSTWG,72,1,2,2,109.55,7920.7,0,0.6572341396622547
9330-VOFSZ,60,1,2,3,110.8,6640.7,0,0.5415162454873647
4351-QLCSU,1,1,0,3,55.0,55.0,1,0.01818181818181818
0939-EREMR,13,1,0,1,53.45,718.1,0,0.24321796071094479
9389-ACWBI,5,1,0,3,69.95,320.4,0,0.07147962830593281
5419-JPRRN,1,1,0,0,101.45,101.45,1,0.009857072449482503
3644-QXEHN,13,1,0,0,97.0,1334.45,0,0.13402061855670103
2911-IJORQ,37,1,1,2,90.6,3358.65,0,0.40838852097130246
5921-NGYRH,64,1,0,1,73.55,4764.0,0,0.8701563562202583
2100-BDNSN,5,1,0,2,67.95,350.3,1,0.07358351729212656
5998-DZLYR,61,1,2,2,94.35,5703.0,0,0.6465288818229995
0488-GSLFR,1,1,0,0,69.5,69.5,1,0.014388489208633094
9318-NKNFC,1,1,0,1,18.85,18.85,1,0.05305039787798408
3985-HOYPM,26,1,1,1,19.4,525.55,0,1.3402061855670104
9728-FTTVZ,1,1,0,0,69.2,69.2,1,0.014450867052023121
9548-LERKT,24,1,2,1,19.75,483.15,0,1.2151898734177216
6576-FBXOJ,17,0,1,0,54.6,934.8,0,0.31135531135531136
4310-KEDTB,26,0,0,1,29.8,786.5,0,0.87248322147651
7254-IQWOZ,1,1,0,0,69.65,69.65,1,0.014357501794687724
2474-BRUCM,40,1,0,0,101.85,4086.3,1,0.3927344133529701
4062-HBMOS,52,1,0,0,103.05,5364.8,0,0.5046094129063562
0742-NXBGR,1,1,0,0,82.3,82.3,1,0.012150668286755772
2676-ISHSF,1,1,0,1,20.3,20.3,0,0.04926108374384236
9236-NDUCW,21,0,2,1,35.1,770.4,0,0.5982905982905983
4753-PADAS,67,1,1,2,105.7,6816.95,0,0.6338694418164617
6103-QCKFX,44,1,0,2,56.25,2419.55,0,0.7822222222222223
7781-EWARA,70,0,1,0,60.35,4138.7,0,1.15990057995029
6110-OHIHY,3,1,0,0,79.25,267.6,1,0.03785488958990536
7018-FPXHH,56,1,2,2,59.8,3457.45,0,0.9364548494983278
5889-LFOLL,13,1,0,0,84.6,1115.2,1,0.1536643026004728
5708-EVONK,58,1,0,2,93.4,5435.6,1,0.620985010706638
8708-XPXHZ,42,1,0,0,94.2,4186.3,1,0.445859872611465
0616-ATFGB,1,0,0,0,25.05,25.05,1,0.03992015968063872
0572-ZJKLT,46,1,2,1,99.65,4630.2,0,0.4616156547917712
5135-RDDQL,63,1,2,2,50.65,3221.25,0,1.2438302073050347
1353-LJWEM,11,1,0,0,60.9,688.5,0,0.180623973727422
1794-SWWKL,15,1,0,2,59.65,867.1,0,0.2514668901927913
6166-YIPFO,72,0,2,0,64.7,4746.05,0,1.1128284389489953
7016-BPGEU,29,0,0,3,25.1,712.85,1,1.1553784860557768
6876-ADESB,1,1,0,0,48.95,48.95,1,0.020429009193054137
9332-GYWLO,6,1,0,0,54.85,355.1,0,0.10938924339106654
1963-SVUCV,1,1,0,0,45.3,45.3,1,0.02207505518763797
4184-VODJZ,63,1,1,0,91.35,5764.7,0,0.6896551724137931
0220-EBGCE,2,1,0,0,85.85,167.3,1,0.023296447291788005
1092-WPIVQ,18,1,2,1,25.1,428.45,0,0.7171314741035856
7233-IOQNP,43,0,0,2,34.0,1505.35,0,1.2647058823529411
2834-JKOOW,15,0,1,1,45.9,693.45,0,0.32679738562091504
2754-VDLTR,10,1,0,0,95.2,930.4,1,0.10504201680672269
2400-FEQME,55,1,2,1,20.5,1177.95,0,2.682926829268293
3190-XFANI,49,1,1,2,100.6,5069.65,1,0.4870775347912525
7551-DACSP,6,1,0,1,55.3,324.25,1,0.108499095840868
4957-SREEC,70,1,2,3,20.35,1458.1,0,3.4398034398034394
7235-NXZCP,2,1,0,1,74.85,156.4,1,0.026720106880427523
0230-UBYPQ,63,0,1,2,36.1,2298.9,0,1.745152354570637
4923-ADWXJ,25,1,0,2,65.8,1679.65,0,0.3799392097264438
1763-KUAAW,18,1,1,2,20.35,369.6,0,0.8845208845208845
1104-TNLZA,28,1,0,0,105.8,2998.0,0,0.26465028355387527
5195-KPUNQ,53,1,1,1,96.75,5206.55,0,0.5478036175710594
0520-FDVVT,35,1,1,2,102.35,3626.1,1,0.34196384953590625
3439-GVUSX,1,0,0,1,24.4,24.4,0,0.04098360655737705
1444-VVSGW,70,1,1,3,115.65,7968.85,1,0.6052745352356247
5712-PTIWW,2,1,0,0,79.85,152.45,1,0.025046963055729496
5949-HGVJL,26,1,0,0,73.05,1959.5,0,0.3559206023271732
5203-XEHAX,34,1,1,0,64.35,2053.05,0,0.5283605283605284
1635-HDGFT,19,1,2,1,20.5,398.55,0,0.926829268292683
3315-TOTBP,15,1,0,1,76.0,1130.85,1,0.19736842105263158
8050-XGRVL,62,1,1,3,54.75,3425.35,0,1.1324200913242009
6661-HBGWL,42,1,0,2,104.75,4323.45,1,0.4009546539379475
1518-VOWAV,9,1,0,0,74.65,703.55,1,0.12056262558606831
9828-QHFBK,24,1,0,0,51.15,1275.7,0,0.46920821114369504
3908-MKIMJ,68,0,2,0,41.95,2965.75,0,1.6209773539928485
5012-YSPJJ,31,1,0,1,54.35,1647.0,0,0.5703771849126035
5909-ECHUI,1,1,0,0,56.25,56.25,1,0.017777777777777778
1309-BXVOQ,21,1,0,0,106.1,2249.95,1,0.19792648444863337
6728-VOIFY,63,1,1,0,96.0,6109.75,0,0.65625
9317-WZPGV,2,1,0,2,79.75,159.4,1,0.025078369905956112
4891-NLUBA,61,0,2,2,61.45,3751.15,0,0.9926769731489015
2856-HYAPG,1,1,0,0,68.65,68.65,1,0.01456664238892935
8969-PRHFK,18,1,1,1,19.65,411.25,0,0.9160305343511451
0661-KQHNK,6,1,1,3,19.0,105.5,0,0.3157894736842105
8709-KRDVL,33,1,0,0,100.0,3320.6,0,0.33
4488-PSYCG,16,1,0,2,20.25,327.45,1,0.7901234567901234
1427-VERSM,56,1,0,0,98.7,5669.5,0,0.5673758865248226
9801-NOSHQ,23,1,1,1,19.8,465.45,0,1.1616161616161615
6339-YPSAH,9,1,0,0,73.8,704.3,0,0.12195121951219513
3621-CEOVK,14,1,0,0,100.2,1369.8,1,0.13972055888223553
6906-ANDWJ,15,1,0,2,74.9,1107.25,1,0.20026702269692923
2159-TURXX,5,1,0,3,20.05,95.55,0,0.24937655860349126
1548-FEHVL,61,1,0,0,106.2,6375.2,0,0.5743879472693032
3795-CAWEX,70,1,2,3,116.55,8152.3,0,0.6006006006006006
6215-NQCPY,15,1,0,0,99.7,1566.75,0,0.15045135406218654
5647-URDKA,8,1,2,1,19.7,130.25,0,0.40609137055837563
2229-DPMBI,8,1,2,1,19.5,162.15,0,0.41025641025641024
9626-WEQRM,4,0,0,1,29.15,110.05,0,0.137221269296741
2188-SXWVT,34,1,1,1,55.0,1885.15,0,0.6181818181818182
6258-PVZWJ,68,1,2,3,90.8,6302.85,0,0.748898678414097
1094-BKOSX,45,0,1,2,51.0,2264.5,0,0.8823529411764706
6969-MVBAI,9,1,0,0,90.1,816.8,0,0.09988901220865705
2978-XXSOG,22,1,0,1,59.05,1253.5,0,0.37256562235393736
2342-CKIAO,2,1,0,1,20.3,41.2,0,0.09852216748768472
6953-PBDIN,70,1,2,2,72.95,5265.55,0,0.9595613433858807
3898-BSJYF,10,1,1,3,73.55,693.3,0,0.13596193065941536
3938-YFPXD,72,1,2,3,84.3,5997.1,0,0.8540925266903915
7696-AMHOD,49,1,1,3,78.0,3824.2,0,0.6282051282051282
2453-SAFNS,54,1,1,1,72.1,3886.05,0,0.7489597780859918
9558-IHEZX,71,1,2,3,106.75,7283.25,0,0.6651053864168618
9617-UDPEU,22,1,1,1,19.25,412.55,0,1.1428571428571428
6340-DACFT,50,1,2,3,20.55,1070.25,0,2.4330900243309004
4955-VCWBI,43,1,1,1,20.0,817.95,0,2.15
6813-GZQCG,45,1,2,3,24.65,1171.3,0,1.8255578093306288
7426-GSWPO,64,1,0,2,103.5,6548.65,0,0.6183574879227053
3389-KTRXV,23,1,2,1,23.85,625.65,0,0.9643605870020964
3118-UHVVQ,68,1,2,3,25.8,1911.5,0,2.635658914728682
1031-IIDEO,1,1,0,0,70.85,70.85,1,0.014114326040931546
5832-XKAES,2,1,0,3,69.8,134.7,1,0.02865329512893983
3205-MXZRA,26,1,1,3,59.45,1507.0,0,0.4373423044575273
4701-AHWMW,55,0,0,2,54.55,2978.3,1,1.008249312557287
8317-BVKSO,14,1,0,0,20.05,299.3,0,0.6982543640897755
5702-KVQRD,71,1,2,0,82.55,5832.65,0,0.8600847970926712
0083-PIVIK,64,1,1,0,81.25,5567.55,0,0.7876923076923077
9210-IAHGH,7,1,0,3,70.75,450.8,1,0.0989399293286219
6169-PGNCD,57,1,2,3,74.3,4166.35,0,0.7671601615074024
0023-XUOPT,13,1,0,0,94.1,1215.6,1,0.1381509032943677
4592-IWTJI,3,0,0,3,29.7,91.7,1,0.10101010101010101
4909-JOUPP,72,1,2,3,109.7,7898.45,0,0.6563354603463992
4657-FWVFY,40,1,0,3,96.35,3915.4,0,0.41515308770108983
2257-BOVXD,14,1,0,3,66.6,979.5,0,0.21021021021021022
7729-JTEEC,2,1,0,0,44.5,90.05,0,0.0449438202247191
7632-MNYOY,66,1,1,3,110.9,7432.05,1,0.5951307484220018
6518-LGAOV,38,1,0,0,105.0,4026.4,1,0.3619047619047619
7242-QZLXF,1,0,0,0,25.3,25.3,1,0.039525691699604744
4576-CSAJH,22,1,1,3,55.15,1193.05,1,0.3989120580235721
1000-AJSLD,1,1,0,1,20.1,20.1,1,0.04975124378109452
9696-RMYBA,5,1,0,1,80.1,398.55,0,0.06242197253433209
8690-UPCZI,29,1,1,2,69.05,1958.45,0,0.4199855177407676
1062-LHZOD,1,1,0,1,69.9,69.9,1,0.014306151645207437
9770-LXDBK,3,1,0,1,20.4,63.15,0,0.14705882352941177
4086-WITJG,71,1,2,3,19.7,1301.1,0,3.6040609137055837
8344-WFMFH,9,1,0,0,50.1,484.05,0,0.17964071856287425
9600-NAXZN,43,1,0,0,101.4,4528.0,1,0.4240631163708087
8822-KNBHV,48,1,1,3,83.45,3887.85,0,0.5751947273816657
8404-FYDIB,26,1,0,3,86.65,2208.75,0,0.30005770340450083
2791-SFVEW,9,1,0,2,20.15,238.15,0,0.44665012406947896
6457-USBER,1,1,0,0,80.8,80.8,1,0.012376237623762377
6762-NSODU,46,1,2,3,19.4,958.15,0,2.3711340206185567
4662-EKDPQ,2,1,0,2,62.05,118.3,1,0.03223207091055601
9248-OJYKK,1,1,0,0,76.45,76.45,1,0.013080444735120994
9888-ZCUMM,64,0,2,2,60.05,3845.45,0,1.0657785179017485
3398-FSHON,12,1,0,0,91.3,1094.5,1,0.13143483023001096
3319-DWOEP,6,1,0,0,95.75,573.75,1,0.06266318537859007
1074-WVEVG,59,1,1,1,20.35,1267.0,0,2.899262899262899
9979-RGMZT,7,1,1,1,94.05,633.45,0,0.07442849548112707
